time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
5.3,-844.6032,13.2626783355633,44.7227196955552,2
5.31,-843.93264,16.3352423390499,54.5961269931537,2
5.32,-843.26208,19.9689037628288,66.4798417644196,2
5.33,-842.59152,19.1838024512575,63.9002684391192,2
5.34,-841.92096,21.0429366828637,70.0161486152656,2
5.35,-841.2504,24.7278779364565,82.1927229467191,2
5.36,-840.57984,17.480453261887,58.3242429017617,2
5.37,-839.90928,28.3716253225091,94.2694739810694,2
5.38,-839.23872,25.950494936436,86.2422860305326,2
5.39,-838.56816,37.8319528908912,125.677403723681,2
5.4,-837.8976,32.8539205086529,109.145837576343,2
5.41,-837.22704,37.4154224732251,124.293958825929,2
5.42,-836.55648,29.0744018777576,96.6009153528912,2
5.43,-835.88592,31.8308998176555,105.749421500983,2
5.44,-835.21536,39.040687815593,129.692156895172,2
5.45,-834.5448,32.1125538810876,106.684462119335,2
5.46,-833.87424,32.4531719856467,107.815302278533,2
5.47,-833.20368,22.0444820276827,73.3200043207329,2
5.48,-832.53312,39.7571709182851,132.071988624927,2
5.49,-831.86256,31.6365635909039,105.104283357868,2
5.5,-831.192,40.2608433450352,133.744985163368,2
5.51,-830.52144,23.9016983378339,79.4583534991794,2
5.52,-829.85088,36.0953344821409,119.90965047792,2
5.53,-829.18032,45.6498141728061,151.645793041259,2
5.54,-828.50976,35.6315161119044,118.369278677624,2
5.55,-827.8392,40.9353246420429,135.985368121856,2
5.56,-827.16864,38.5667995199746,128.118141471815,2
5.57,-826.49808,36.2913762426996,120.560730674415,2
5.58,-825.82752,33.4420026780925,111.098457686468,2
5.59,-825.15696,30.2446343965783,100.484131037652,2
5.6,-824.4864,21.6202917236812,71.9200588632865,2
5.61,-823.81584,37.354047413344,124.090112515036,2
5.62,-823.14528,27.5374615828564,91.5028797025736,2
5.63,-822.47472,42.8021749182753,142.186504121501,2
5.64,-821.80416,27.3229368264427,90.791529492146,2
5.65,-821.1336,39.6997317312387,131.881200085748,2
5.66,-820.46304,24.9608915244352,82.9642482459837,2
5.67,-819.79248,34.5781936463799,114.871299604394,2
5.68,-819.12192,38.1054384766891,126.585758144806,2
5.69,-818.45136,30.8914253511348,102.630838824276,2
5.7,-817.7808,35.730768649607,118.698899364549,2
5.71,-817.11024,22.5022522027758,74.8317234098337,2
5.72,-816.43968,25.6968078342384,85.4017548444358,2
5.73,-815.76912,25.7460080091249,85.5647577147686,2
5.74,-815.09856,40.7444280266078,135.351275555503,2
5.75,-814.428,43.8098342089368,145.533719133628,2
5.76,-813.75744,44.4210132985619,147.563933353017,2
5.77,-813.08688,40.4520050581585,134.379952130489,2
5.78,-812.41632,36.0328898023514,119.702265071686,2
5.79,-811.74576,21.345292620857,71.0129798020123,2
5.8,-811.0752,34.0168802038276,113.007350107352,2
5.81,-810.40464,44.3804807271481,147.42929195299,2
5.82,-809.73408,36.2279449638095,120.350066372795,2
5.83,-809.06352,32.3610236823412,107.509368003495,2
5.84,-808.39296,40.8755669796462,135.786873578406,2
5.85,-807.7224,38.6087250628039,128.257395833663,2
5.86,-807.05184,40.3344668471806,133.989534308335,2
5.87,-806.38128,40.1204515967892,133.278658502379,2
5.88,-805.71072,30.0375769942228,99.796966495227,2
5.89,-805.04016,32.1056888710956,106.661671073134,2
5.9,-804.3696,49.4805973489229,164.371149082132,2
5.91,-803.69904,57.5353640711923,191.128367804735,2
5.92,-803.02848,57.0448440144966,189.498898490044,2
5.93,-802.35792,61.8051589203429,205.312303346938,2
5.94,-801.68736,65.0818466593367,216.19721936183,2
5.95,-801.0168,67.7208087319387,224.963659573457,2
5.96,-800.34624,73.4965742731714,244.15033560096,2
5.97,-799.67568,61.9389127888046,205.756623791639,2
5.98,-799.00512,57.8481058783513,192.167271832327,2
5.99,-798.33456,62.6251330985618,208.036196968621,2
6,-797.664,56.2450023638768,186.84188780061,2
6.01,-796.99344,41.143830543504,136.677955213557,2
6.02,-796.32288,54.9448978988025,182.523046205226,2
6.03,-795.65232,37.9365701102646,126.024878044231,2
6.04,-794.98176,40.8996946674574,135.867017489481,2
6.05,-794.3112,25.1615930431921,83.6288917198271,2
