time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
3.37,-974.02128,38.4252029834505,127.647834455769,1
3.38,-973.35072,39.9802517871138,132.812970849688,1
3.39,-972.68016,54.158454290664,179.910546260683,1
3.4,-972.0096,29.3516816549853,97.5209158807944,1
3.41,-971.33904,36.0689395579785,119.821990044589,1
3.42,-970.66848,28.2534167799491,93.8773720119279,1
3.43,-969.99792,35.7714746019216,118.834085650975,1
3.44,-969.32736,33.853923028441,112.466236750289,1
3.45,-968.6568,44.7140471934894,148.537336870107,1
3.46,-967.98624,27.4500246128687,91.212936727115,1
3.47,-967.31568,30.8552458437415,102.510751314428,1
3.48,-966.64512,35.2520392396718,117.109043884981,1
3.49,-965.97456,30.9327963326031,102.768158942353,1
3.5,-965.304,21.8236601012962,72.5911195559736,1
3.51,-964.63344,39.3427848644495,130.695580676949,1
3.52,-963.96288,25.8388715391423,85.8724329903254,1
3.53,-963.29232,28.9930807189464,96.3311093525566,1
3.54,-962.62176,28.1286583114707,93.4635609941268,1
3.55,-961.9512,22.2983468940442,74.1582402119305,1
3.56,-961.28064,29.3528907600644,97.5249277837593,1
3.57,-960.61008,33.6279671667224,111.715944716663,1
3.58,-959.93952,26.2784825640126,87.329177600081,1
3.59,-959.26896,40.4736706888733,134.451917328823,1
3.6,-958.5984,23.8415063855417,79.2592167341033,1
3.61,-957.92784,31.8057878236106,105.666056109338,1
3.62,-957.25728,36.2732696344105,120.500595978091,1
3.63,-956.58672,26.9669775810605,89.6113366035348,1
3.64,-955.91616,33.1942132022652,110.275702147495,1
3.65,-955.2456,22.5881820082081,75.1155962192902,1
3.66,-954.57504,20.6183010438854,68.6170991170655,1
3.67,-953.90448,33.9913622815406,112.922615106048,1
3.68,-953.23392,24.6862898488161,82.0550360952199,1
3.69,-952.56336,32.323257226653,107.383983672358,1
3.7,-951.8928,24.4525959017677,81.2814232713322,1
3.71,-951.22224,24.8445899309043,82.5791481253165,1
3.72,-950.55168,25.4620778420371,84.6241508101486,1
3.73,-949.88112,29.9447628836624,99.48895333966,1
3.74,-949.21056,30.7561963932358,102.181989260293,1
3.75,-948.54,14.2461662417283,47.8574791576492,1
3.76,-947.86944,26.2853896373864,87.3520685159616,1
3.77,-947.19888,32.4153912289737,107.689868933562,1
3.78,-946.52832,36.2383519701415,120.384629471444,1
3.79,-945.85776,40.2514172489544,133.713675301645,1
3.8,-945.1872,39.9010764037907,132.549982580376,1
3.81,-944.51664,29.1759394220696,96.9378036966364,1
